corpus,record,side,N,k,eps,I,room,resid,cells,npc,symbol_ok,cell_ok,room_ok,saturated,screen,q95_global,clear_global,strat_cover,q95_strat,clear_strat,q95_local,clear_local,q95_circ,clear_circ
C3,1258_413_525_58,user,29,2,-0.010641342567874487,-0.009895390997528342,0.9299006149282212,0.9397960059257495,8,3.62,True,True,True,False,PASS,0.16164,False,1.0,0.15462,False,0.15012,False,0.09938,False
C3,1259_310_311_8,model,30,2,0.2485274645458885,0.21301228082122092,0.8570975494013862,0.6440852685801652,7,4.29,True,True,True,False,PASS,0.19391,True,1.0,0.22097,True,0.19666,True,0.16901,True
C3,1259_310_311_8,user,30,2,0.19836323583191381,0.19169538831499433,0.9663856687507881,0.7746902804357938,6,5.0,True,True,True,False,PASS,0.15016,True,1.0,0.15089,True,0.19415,True,0.14561,True
C3,125_533_723_58,model,31,2,0.2669290499103271,0.26830015626703796,1.005136594751195,0.736836438484157,7,4.43,True,True,True,False,PASS,0.13965,True,1.0,0.15108,True,0.35166,False,0.19265,True
C3,125_533_723_58,user,31,2,0.12240821820016252,0.11084546069231582,0.905539369187294,0.7946939084949782,7,4.43,True,True,True,False,PASS,0.17717,False,1.0,0.12241,False,0.40516,False,0.24634,False
C3,1260_1159_769_2,model,31,2,0.21506470709992803,0.20507467234880006,0.9535487022215775,0.7484740298727774,7,4.43,True,True,True,False,PASS,0.14696,True,1.0,0.1861,True,0.13963,True,0.1047,True
C3,1260_1159_769_2,user,31,2,0.056476620957706454,0.05465997821236879,0.9678337210241722,0.9131737428118034,8,3.88,True,True,True,False,PASS,0.15012,False,1.0,0.18868,False,0.12392,False,0.144,False
C3,1261_525_271_15,model,25,2,0.027363732183371896,0.02685449230457393,0.9813899699286117,0.9545354776240378,7,3.57,True,True,True,False,PASS,0.18734,False,1.0,0.21573,False,0.18733,False,0.234,False
C3,1261_525_271_15,user,25,2,0.225024548627782,0.20196368172051204,0.8975184394418431,0.695554757721331,7,3.57,True,True,True,False,PASS,0.19645,True,1.0,0.09966,True,0.16689,True,0.20787,True
C3,1263_1465_107_42,model,28,2,0.2974785011295142,0.28471727656973633,0.9571020275034197,0.6723847509336833,6,4.67,True,True,True,False,PASS,0.14999,True,1.0,0.17483,True,0.17483,True,0.11757,True
C3,1263_1465_107_42,user,28,2,0.2526873474203665,0.21605264713846684,0.8550196491597389,0.6389670020212721,6,4.67,True,True,True,False,PASS,0.16941,True,1.0,0.20835,True,0.13587,True,0.11539,True
C3,1264_769_636_42,model,29,2,0.07392250413203993,0.07699753360755013,1.0415980155382398,0.9646004819306897,7,4.14,True,True,True,False,PASS,0.15565,False,1.0,0.11184,False,0.11184,False,0.16342,False
C3,1264_769_636_42,user,29,2,0.3212359074624939,0.2945172999300675,0.9168255885729525,0.622308288642885,7,4.14,True,True,True,False,PASS,0.17432,True,1.0,0.16362,True,0.22136,True,0.36518,False
C3,1265_327_271_51,model,26,2,0.0763939009181825,0.07152242626743299,0.9362321521456689,0.8647097258782359,7,3.71,True,True,True,False,PASS,0.16819,False,1.0,0.16266,False,0.22794,False,0.16266,False
C3,1265_327_271_51,user,26,2,-0.0007534660505244603,-0.0006716869474084897,0.8914627897845601,0.8921344767319686,7,3.71,True,True,True,False,PASS,0.24289,False,1.0,0.15749,False,0.25655,False,0.19436,False
C3,1266_333_1061_12,model,31,2,-0.044689605718481885,-0.046215969022467274,1.0341547722215447,1.080370741244012,8,3.88,True,True,True,False,PASS,0.11694,False,1.0,0.15721,False,0.1443,False,0.0869,False
C3,1266_333_1061_12,user,31,2,0.03240970511633526,0.03365740791532601,1.0384978139884982,1.0048404060731722,8,3.88,True,True,True,False,PASS,0.12636,False,1.0,0.12238,False,0.13266,False,0.04647,False
C3,1267_1237_525_56,model,29,2,0.42275817876180194,0.2943566434749191,0.6962766381884024,0.4019199947134833,5,5.8,True,True,True,False,PASS,0.10029,True,1.0,0.13514,True,0.13514,True,0.10029,True
C3,1267_1237_525_56,user,29,2,-0.022296231219699186,-0.02322371019242042,1.0415980155382398,1.0648217257306603,6,4.83,True,True,True,False,PASS,0.13171,False,1.0,0.07552,False,0.10423,False,0.11089,False
C3,1268_780_459_43,model,29,2,0.18124175598755965,0.17009934126266968,0.9385218121278036,0.7684224708651339,7,4.14,True,True,True,False,PASS,0.18953,False,1.0,0.18124,False,0.18297,False,0.21062,False
C3,1268_780_459_43,user,29,2,0.23162077569918357,0.2173811501356453,0.9385218121278036,0.7211406619921583,7,4.14,True,True,True,False,PASS,0.18933,True,1.0,0.11823,True,0.1952,True,0.23017,True
C3,1269_1106_271_26,model,29,2,0.06742549207839829,0.06782297088564326,1.005895082037856,0.9380721111522128,7,4.14,True,True,True,False,PASS,0.15647,False,1.0,0.14733,False,0.15775,False,0.15647,False
C3,1269_1106_271_26,user,29,2,0.08227892446202408,0.06460646778659418,0.785212838026503,0.7206063702399088,7,4.14,True,True,True,False,PASS,0.21596,False,1.0,0.24537,False,0.21596,False,0.29929,False
C3,1270_459_271_59,model,31,2,0.06870139665777708,0.07141958070268517,1.0395651933897094,0.9681456126870243,7,4.43,True,True,True,False,PASS,0.1465,False,1.0,0.12045,False,0.12351,False,0.11605,False
C3,1270_459_271_59,user,31,2,0.1364096518343773,0.1281593421964643,0.9395181387316333,0.811358796535169,7,4.43,True,True,True,False,PASS,0.13641,False,1.0,0.13641,False,0.12847,True,0.10535,True
C3,1271_327_1317_43,model,30,2,-0.005331870259897035,-0.005185782797082261,0.9726010844799522,0.9777868672770345,8,3.75,True,True,True,False,PASS,0.15217,False,1.0,0.15217,False,0.15219,False,0.22279,False
C3,1271_327_1317_43,user,30,2,0.11905814294116897,0.11483937773352548,0.9645655046901904,0.8497261269566649,7,4.29,True,True,True,False,PASS,0.1529,False,1.0,0.16698,False,0.16839,False,0.32055,False
C3,1272_636_333_43,model,28,2,0.41830051322012407,0.41019610502964976,0.9806253926678558,0.570429287638206,6,4.67,True,True,True,False,PASS,0.16776,True,1.0,0.18561,True,0.16779,True,0.04864,True
C3,1272_636_333_43,user,28,2,0.012072559065099792,0.012605428432630683,1.0441388909060174,1.0315334624733867,7,4.0,True,True,True,False,PASS,0.15824,False,1.0,0.1245,False,0.12762,False,0.09839,False
C3,1273_197_590_51,model,25,2,0.28559796079694355,0.27760547740604924,0.9720149143621621,0.6944094369561129,7,3.57,True,True,True,False,PASS,0.18628,True,1.0,0.18628,True,0.20585,True,0.2074,True
C3,1273_197_590_51,user,25,2,0.035825479723065594,0.035765752788666116,0.998332836437609,0.9625670836489428,7,3.57,True,True,True,False,PASS,0.16921,False,1.0,0.16752,False,0.16752,False,0.44019,False
C3,1274_271_636_19,model,40,2,0.07697964483046195,0.0790860055412912,1.0273625672795483,0.9482765617382571,7,5.71,True,True,True,False,PASS,0.07807,False,1.0,0.09489,False,0.10112,False,0.07123,True
C3,1274_271_636_19,user,40,2,0.2464072807434254,0.22627925906154855,0.918314014013103,0.6920347549515544,7,5.71,True,True,True,False,PASS,0.09741,True,1.0,0.1324,True,0.11926,True,0.06283,True
C3,1275_333_320_51,model,28,2,0.5165398818937584,0.4543502327388754,0.8796033930102726,0.42525316027139715,6,4.67,True,True,True,False,PASS,0.15168,True,1.0,0.13688,True,0.12679,True,0.28409,True
C3,1275_333_320_51,user,28,2,0.02191329909961312,0.022961245026593913,1.0478223713470554,1.0248611263204614,7,4.0,True,True,True,False,PASS,0.15637,False,1.0,0.09832,False,0.12581,False,0.12581,False
C3,1276_1405_1406_16,model,27,2,0.14894096508426427,0.14204958385087996,0.9537307870303817,0.8116812031795018,7,3.86,True,True,True,False,PASS,0.18213,False,1.0,0.19467,False,0.18213,False,0.20415,False
C3,1276_1405_1406_16,user,27,2,0.033922452265930776,0.03134996200095941,0.9241655572302185,0.8928155952292591,7,3.86,True,True,True,False,PASS,0.17463,False,1.0,0.1314,False,0.15661,False,0.16901,False
C3,1277_1177_940_7,model,27,2,0.005458284176466409,0.005532282444917103,1.0135570567706496,1.0080247743257325,8,3.38,True,True,True,False,PASS,0.18433,False,1.0,0.2032,False,0.12799,False,0.06918,False
C3,1277_1177_940_7,user,27,2,0.03689719943291058,0.03554413649786259,0.963328844577805,0.9277847080799424,8,3.38,True,True,True,False,PASS,0.17688,False,1.0,0.14402,False,0.16165,False,0.20279,False
C3,1278_333_143_1,model,29,2,0.07869025673506597,0.07527007288239085,0.9565361202951698,0.8812660474127789,7,4.14,True,True,True,False,PASS,0.14271,False,1.0,0.13103,False,0.13703,False,0.12353,False
C3,1278_333_143_1,user,29,2,0.23695754478736283,0.23619235478450684,0.996770771728148,0.7605784169436411,8,3.62,True,True,True,False,PASS,0.1443,True,1.0,0.12194,True,0.13304,True,0.10181,True
C3,1279_320_257_7,model,27,2,-0.02458168494137848,-0.02584459351226487,1.0513759969627032,1.077220590474968,8,3.38,True,True,True,False,PASS,0.12917,False,1.0,0.12917,False,0.1254,False,0.00553,False
C3,1279_320_257_7,user,27,2,0.3938906972695048,0.3451347737959327,0.8762196624303298,0.5310848886343971,6,4.5,True,True,True,False,PASS,0.18833,True,1.0,0.19678,True,0.2074,True,0.17959,True
C3,127_721_474_5,model,35,2,0.010375169480203896,0.010497363988949404,1.0117775915833143,1.0012802275943649,7,5.0,True,True,True,False,PASS,0.12538,False,1.0,0.07939,False,0.09888,False,0.10422,False
C3,127_721_474_5,user,35,2,0.2769372611675464,0.2600451997541564,0.9390040136088067,0.6789588138546503,7,5.0,True,True,True,False,PASS,0.12667,True,1.0,0.15123,True,0.12038,True,0.10295,True
C3,1280_327_664_51,model,43,2,-0.014865760941923266,-0.014973322640831732,1.0072355326665539,1.0222088553073856,6,7.17,True,True,True,False,PASS,0.10559,False,1.0,0.06243,False,0.06462,False,0.09208,False
C3,1280_327_664_51,user,43,2,0.28433487245647643,0.22910544952644052,0.8057592357459075,0.576653786219467,6,7.17,True,True,True,False,PASS,0.13154,True,1.0,0.08914,True,0.12536,True,0.09664,True
C3,1281_454_258_5,model,29,2,-0.04668787891492075,-0.04347107875615552,0.931099886447461,0.9745709652036165,8,3.62,True,True,True,False,PASS,0.15416,False,1.0,0.13401,False,0.13401,False,0.13106,False
C3,1281_454_258_5,user,29,2,-0.044784868269368255,-0.0438291529617274,0.9786598611412118,1.0224890141029392,8,3.62,True,True,True,False,PASS,0.14089,False,1.0,0.1307,False,0.16938,False,0.12861,False
C3,1282_143_1304_5,model,31,2,0.005096316892596365,0.00514200257952524,1.0089644517583365,1.0038224491788112,7,4.43,True,True,True,False,PASS,0.14122,False,1.0,0.09235,False,0.11629,False,0.07374,False
C3,1282_143_1304_5,user,31,2,0.2023387045843353,0.19280800690484068,0.9528973080109732,0.7600893011061325,7,4.43,True,True,True,False,PASS,0.14785,True,1.0,0.13038,True,0.13151,True,0.27004,False
C3,1283_957_983_5,model,37,2,-0.003084207532153139,-0.0031147195583249854,1.0098929873731763,1.0130077069315013,6,6.17,True,True,True,False,PASS,0.11213,False,1.0,0.04734,False,0.05927,False,0.08612,False
C3,1283_957_983_5,user,37,2,0.43269138952154357,0.355601172862831,0.8218355656581091,0.4662343927952781,5,7.4,True,True,True,False,PASS,0.13499,True,1.0,0.13499,True,0.15733,True,0.16691,True
C3,1285_1044_1045_21,model,25,2,0.11835218572830043,0.08881591039020253,0.7504374325126201,0.6616215221224175,5,5.0,True,True,True,False,PASS,0.17133,False,1.0,0.11835,False,0.1696,False,0.07587,True
C3,1285_1044_1045_21,user,25,2,0.09575693182377401,0.07109269095321236,0.7424286639012994,0.671335972948087,5,5.0,True,True,True,False,PASS,0.218,False,1.0,0.13868,False,0.15557,False,0.07863,True
C3,1286_333_198_5,model,30,2,0.05767727569088312,0.060265916417877596,1.0448814666779356,0.984615550260058,6,5.0,True,True,True,False,PASS,0.1431,False,1.0,0.05768,False,0.08455,False,0.12875,False
C3,1286_333_198_5,user,30,2,0.517130881541109,0.4719295653417779,0.9125921158206101,0.4406625504788322,6,5.0,True,True,True,False,PASS,0.18388,True,1.0,0.17016,True,0.1823,True,0.24653,True
C3,1287_197_101_16,model,34,2,0.03831039298498896,0.039838962244240994,1.039899597476094,1.000060635231853,8,4.25,True,True,True,False,PASS,0.10034,False,1.0,0.11876,False,0.10842,False,0.00616,True
C3,1287_197_101_16,user,34,2,0.055574770186267726,0.052410772401098704,0.9430677306525177,0.890656958251419,8,4.25,True,True,True,False,PASS,0.12179,False,1.0,0.14027,False,0.12678,False,0.10104,False
C3,1288_957_1044_16,model,31,2,0.04224474919673098,0.04257277069801635,1.0077647875185103,0.9651920168204939,8,3.88,True,True,True,False,PASS,0.11874,False,1.0,0.11694,False,0.11927,False,0.10996,False
C3,1288_957_1044_16,user,31,2,-0.016059152771368147,-0.01667739504757315,1.0384978139884982,1.0551752090360713,8,3.88,True,True,True,False,PASS,0.12319,False,1.0,0.14964,False,0.13723,False,0.13729,False
C3,1289_983_198_0,model,30,2,-0.007246249244194905,-0.007118753610059203,0.9824052927467488,0.989524046356808,6,5.0,True,True,True,False,PASS,0.14325,False,1.0,0.09379,False,0.13319,False,0.08073,False
C3,1289_983_198_0,user,30,2,0.3074123321260578,0.2877480657414224,0.9360329292951988,0.6482848635537763,6,5.0,True,True,True,False,PASS,0.14275,True,1.0,0.15077,True,0.13679,True,0.15127,True
C3,128_1204_915_2,model,34,2,0.14321994338613342,0.13064668950977532,0.9122101742320934,0.7815634847223181,7,4.86,True,True,True,False,PASS,0.14364,False,1.0,0.12079,True,0.1088,True,0.14322,False
C3,128_1204_915_2,user,34,2,0.07787336306684504,0.07283184320563074,0.9352600213645998,0.8624281781589691,7,4.86,True,True,True,False,PASS,0.12809,False,1.0,0.13418,False,0.13081,False,0.04932,True
C3,1290_243_244_54,model,42,2,-0.01132587992130396,-0.011491545967456496,1.0146272119520636,1.0261187579195201,8,5.25,True,True,True,False,PASS,0.08614,False,1.0,0.08194,False,0.0734,False,0.06978,False
C3,1290_243_244_54,user,42,2,-0.019290222384748416,-0.0179634275859184,0.9312193103652848,0.9491827379512032,8,5.25,True,True,True,False,PASS,0.09048,False,1.0,0.08213,False,0.07052,False,0.05787,False
C3,1291_64_1332_54,model,33,2,-0.012817560128401215,-0.011380783772487635,0.8879056277855905,0.8992864115580781,8,4.12,True,True,True,False,PASS,0.14491,False,1.0,0.17067,False,0.16619,False,0.07157,False
C3,1291_64_1332_54,user,33,2,0.06190146557954628,0.06114213079088415,0.9877331694564428,0.9265910386655587,8,4.12,True,True,True,False,PASS,0.12153,False,1.0,0.13682,False,0.11625,False,0.10591,False
C3,1292_96_242_20,model,24,2,0.26056139560611186,0.24344191514489277,0.9342977096764618,0.690855794531569,7,3.43,True,True,True,False,PASS,0.19851,True,1.0,0.25841,True,0.21626,True,0.19851,True
C3,1292_96_242_20,user,24,2,0.07594083153881562,0.070548283409409,0.9289901358711047,0.8584418524616957,7,3.43,True,True,True,False,PASS,0.25126,False,1.0,0.15559,False,0.24886,False,0.2285,False
C3,1293_780_783_26,model,28,2,0.027015725649173074,0.02543349554071772,0.9414329961370561,0.9159995005963384,7,4.0,True,True,True,False,PASS,0.15391,False,1.0,0.14663,False,0.15391,False,0.13373,False
C3,1293_780_783_26,user,28,2,0.010071469189582096,0.010413687222062595,1.0339789583861796,1.023565271164117,8,3.5,True,True,True,False,PASS,0.14708,False,1.0,0.1697,False,0.14353,False,0.2176,False
C3,1294_636_637_21,model,31,2,0.13327125409629653,0.12466938349364687,0.935455919125408,0.8107865356317612,8,3.88,True,True,True,False,PASS,0.1458,False,1.0,0.12185,True,0.13827,False,0.24972,False
C3,1294_636_637_21,user,31,2,0.17859430395554968,0.1695085575468548,0.9491263371369546,0.7796177795900998,7,4.43,True,True,True,False,PASS,0.15308,True,1.0,0.14684,True,0.14684,True,0.18895,False
C3,1295_957_197_22,model,27,2,-0.048619332126321885,-0.04685905815428826,0.9637947726747846,1.010653830829073,8,3.38,True,True,True,False,PASS,0.17256,False,1.0,0.16182,False,0.17522,False,0.12882,False
C3,1295_957_197_22,user,27,2,0.06914419864436837,0.06660860098933763,0.9633288445778052,0.8967202435884676,8,3.38,True,True,True,False,PASS,0.19957,False,1.0,0.19028,False,0.19484,False,0.0235,True
C3,1296_186_96_24,model,29,2,0.03434990321893072,0.030893899789757984,0.8993882629844475,0.8684943631946895,7,4.14,True,True,True,False,PASS,0.20461,False,1.0,0.14319,False,0.16901,False,0.25778,False
C3,1296_186_96_24,user,29,2,0.04277939485725446,0.036367473354105395,0.8501165917717103,0.8137491184176049,7,4.14,True,True,True,False,PASS,0.18231,False,1.0,0.24004,False,0.19722,False,0.0633,False
C3,1297_1050_1211_45,model,37,2,0.2278183626605103,0.2345886933375414,1.0297181078731572,0.7951294145356158,6,6.17,True,True,True,False,PASS,0.11043,True,1.0,0.08401,True,0.08587,True,0.10057,True
C3,1297_1050_1211_45,user,37,2,0.11492827174628283,0.09089480982560194,0.7908829432871185,0.6999881334615166,6,6.17,True,True,True,False,PASS,0.12857,False,1.0,0.11493,False,0.15352,False,0.08271,True
C3,1298_780_64_24,model,25,2,-0.007076095514793085,-0.006461276852058884,0.9131132894618397,0.9195745663138986,8,3.12,True,True,True,False,PASS,0.21417,False,1.0,0.18751,False,0.18929,False,0.45946,False
C3,1298_780_64_24,user,25,2,0.3846658193596913,0.39276762130463827,1.021061923199813,0.6282943018951748,6,4.17,True,True,True,False,PASS,0.18321,True,1.0,0.21008,True,0.20946,True,0.21008,True
C3,129_915_1140_2,model,27,2,0.2246464518300774,0.19811644745981238,0.8819033011465843,0.683786853686772,6,4.5,True,True,True,False,PASS,0.19635,True,1.0,0.20934,True,0.19714,True,0.06918,True
C3,129_915_1140_2,user,27,2,0.12198109383244106,0.11097954887359573,0.9098094252707919,0.7988298763971962,7,3.86,True,True,True,False,PASS,0.1606,False,1.0,0.24843,False,0.22554,False,0.12912,False
C3,12_1489_679_13,model,31,2,0.14401112033636532,0.13099243396135862,0.909599436872659,0.7786070029113004,5,6.2,True,True,True,False,PASS,0.15052,False,1.0,0.14401,False,0.14401,False,0.28141,False
C3,12_1489_679_13,user,31,2,0.3062620200624629,0.24899473507880043,0.8130121228483289,0.5640173877695285,5,6.2,True,True,True,False,PASS,0.19029,True,1.0,0.18072,True,0.20183,True,0.30626,False
C3,1300_197_637_24,model,34,2,-0.021880202150350383,-0.015630461711298782,0.7143655074068171,0.7299959691181159,6,5.67,True,True,True,False,PASS,0.095,False,1.0,0.095,False,0.095,False,0.22166,False
C3,1300_197_637_24,user,34,2,-0.027903520376801456,-0.02901685960800182,1.039899597476094,1.0689164570840959,8,4.25,True,True,True,False,PASS,0.11717,False,1.0,0.10518,False,0.12907,False,0.14837,False
C3,1301_1497_780_21,model,31,2,0.07258924575634804,0.07506851491088984,1.0341547722215447,0.9590862573106549,7,4.43,True,True,True,False,PASS,0.1453,False,1.0,0.12591,False,0.12591,False,0.15207,False
C3,1301_1497_780_21,user,31,2,0.1884154034265498,0.17966326341594152,0.9535487022215775,0.773885438805636,7,4.43,True,True,True,False,PASS,0.1592,True,1.0,0.17143,True,0.16846,True,0.14609,True
C3,1302_243_783_21,model,28,2,0.02895574704987588,0.030019956431788897,1.0367529589231432,1.0067330024913543,8,3.5,True,True,True,False,PASS,0.15318,False,1.0,0.1756,False,0.1756,False,0.13471,False
C3,1302_243_783_21,user,28,2,0.0050176223484024824,0.004517691989345152,0.9003650884135393,0.8958473964241942,7,4.0,True,True,True,False,PASS,0.14468,False,1.0,0.14579,False,0.14468,False,0.0392,False
C3,1303_197_198_52,model,38,2,-0.02170519934696606,-0.022311566525648585,1.0279364943389604,1.050248060864609,8,4.75,True,True,True,False,PASS,0.08493,False,1.0,0.09069,False,0.10063,False,0.13996,False
C3,1303_197_198_52,user,38,2,0.01661827644061683,0.016405350196032176,0.9871872245388673,0.9707818743428351,8,4.75,True,True,True,False,PASS,0.09415,False,1.0,0.08319,False,0.09895,False,0.15008,False
C3,1304_753_1050_35,model,39,2,-0.03290188558692847,-0.03253598003325098,0.9888788880287498,1.0214148680620008,8,4.88,True,True,True,False,PASS,0.08599,False,1.0,0.10511,False,0.10782,False,0.03931,False
C3,1304_753_1050_35,user,39,2,0.09276357849962473,0.09098653885725883,0.9808433474526526,0.8898568085953937,8,4.88,True,True,True,False,PASS,0.08247,True,1.0,0.09163,True,0.07431,True,0.03566,True
C3,1305_647_1211_43,model,28,2,0.005298268634153503,0.004770376107228302,0.9003650884135396,0.8955947123063113,7,4.0,True,True,True,False,PASS,0.1439,False,1.0,0.10701,False,0.1439,False,0.11585,False
C3,1305_647_1211_43,user,28,2,0.33654782015549384,0.3329311166026866,0.989253522571811,0.6563224059691244,6,4.67,True,True,True,False,PASS,0.16213,True,1.0,0.12987,True,0.15581,True,0.10784,True
C3,1306_779_865_43,model,26,2,0.34434733531779793,0.3196775686268353,0.9283578986659068,0.6086803300390715,7,3.71,True,True,True,False,PASS,0.17462,True,1.0,0.19372,True,0.19373,True,0.09809,True
C3,1306_779_865_43,user,26,2,0.07761944646966279,0.07609336666952848,0.9803389502303297,0.9042455835608012,7,3.71,True,True,True,False,PASS,0.17345,False,1.0,0.18047,False,0.14639,False,0.05272,True
C3,1307_403_505_48,model,27,2,0.005952981249846884,0.006114365426521884,1.027109807657995,1.020995442231473,6,4.5,True,True,True,False,PASS,0.17395,False,1.0,0.13762,False,0.15957,False,0.2005,False
C3,1307_403_505_48,user,27,2,0.33428849445441716,0.27316721521956444,0.8171600870242123,0.5439928718046478,6,4.5,True,True,True,False,PASS,0.20463,True,1.0,0.25459,True,0.24402,True,0.35651,False
C3,1308_419_1050_14,model,32,2,-0.041409628159922836,-0.04218042419978163,1.0186139328970065,1.0607943570967882,8,4.0,True,True,True,False,PASS,0.11712,False,1.0,0.13276,False,0.11331,False,0.16479,False
C3,1308_419_1050_14,user,32,2,0.023269015090471596,0.024055126847573938,1.0337836283162773,1.0097285014687034,8,4.0,True,True,True,False,PASS,0.11121,False,1.0,0.10479,False,0.11835,False,0.02458,False
C3,1309_74_75_41,model,40,2,0.02500539803807386,0.019999633662992844,0.7998126497543006,0.7798130160913077,6,6.67,True,True,True,False,PASS,0.12517,False,1.0,0.11666,False,0.09761,False,0.13101,False
C3,1309_74_75_41,user,40,2,0.3466622905346211,0.26104876909972197,0.7530348013830223,0.4919860322833003,6,6.67,True,True,True,False,PASS,0.15256,True,1.0,0.17782,True,0.15043,True,0.14944,True
C3,130_597_970_42,model,28,2,-0.01900996184109624,-0.019201036115295,1.0100512707913853,1.0292523069066803,6,4.67,True,True,True,False,PASS,0.16199,False,1.0,0.03437,False,0.09884,False,0.13623,False
C3,130_597_970_42,user,28,2,0.4850673690507813,0.44467264815106244,0.9167234832168437,0.47205083506578127,5,5.6,True,True,True,False,PASS,0.17603,True,1.0,0.17601,True,0.17601,True,0.02238,True
C3,1310_419_865_35,model,26,2,0.16626286396946033,0.17394369747866767,1.0461969277193384,0.8722532302406707,8,3.25,True,True,True,False,PASS,0.13335,True,1.0,0.16626,False,0.1257,True,0.13335,True
C3,1310_419_865_35,user,26,2,-0.052526127003512765,-0.05431045525402389,1.033970299207322,1.088280754461346,8,3.25,True,True,True,False,PASS,0.15586,False,1.0,0.18297,False,0.15989,False,0.20734,False
C3,1311_779_780_41,model,32,2,0.3626262169682846,0.3498720283647394,0.9648282776954853,0.6149562493307459,6,5.33,True,True,True,False,PASS,0.13598,True,1.0,0.14924,True,0.12938,True,0.14619,True
C3,1311_779_780_41,user,32,2,0.055116188934748435,0.04952299675732519,0.8985199759721236,0.8489969792147984,7,4.57,True,True,True,False,PASS,0.15029,False,1.0,0.15093,False,0.14972,False,0.16533,False
C3,1312_735_909_44,model,40,2,0.2803960835657233,0.22999519480320918,0.8202510958014132,0.590255900998204,6,6.67,True,True,True,False,PASS,0.13432,True,1.0,0.14845,True,0.15459,True,0.34817,False
C3,1312_735_909_44,user,40,2,-0.006626032694243179,-0.006727058058284996,1.0152467349171985,1.0219737929754835,6,6.67,True,True,True,False,PASS,0.11296,False,1.0,0.04056,False,0.06721,False,0.21871,False
C3,1313_382_244_49,model,46,2,0.014770811464317595,0.014908175112392064,1.0092996683632651,0.9943914932508731,8,5.75,True,True,True,False,PASS,0.08146,False,1.0,0.08056,False,0.0714,False,0.05492,False
C3,1313_382_244_49,user,46,2,-0.030620202494332206,-0.02853369685807927,0.931858529131571,0.9603922259896502,8,5.75,True,True,True,False,PASS,0.08876,False,1.0,0.10354,False,0.08926,False,0.05229,False
C3,1314_1048_845_44,model,34,2,-0.03620655502577076,-0.037368762041082304,1.0320993536801366,1.069468115721219,8,4.25,True,True,True,False,PASS,0.11102,False,1.0,0.10168,False,0.11492,False,0.06353,False
C3,1314_1048_845_44,user,34,2,0.015408393333906542,0.014734359447745815,0.956255407585066,0.9415210481373202,8,4.25,True,True,True,False,PASS,0.12054,False,1.0,0.11028,False,0.11175,False,0.10912,False
C3,1315_338_779_47,model,31,2,0.2592640774714208,0.2594237035516771,1.0006156891529792,0.7411919856013021,7,4.43,True,True,True,False,PASS,0.13982,True,1.0,0.14873,True,0.13306,True,0.101,True
C3,1315_338_779_47,user,31,2,0.05890407513121042,0.05393344680678869,0.9156148651286091,0.8616814183218204,7,4.43,True,True,True,False,PASS,0.15906,False,1.0,0.14331,False,0.15863,False,0.05996,False
C3,1316_383_865_27,model,25,2,0.15212908362967906,0.13635216267978234,0.8962925393785861,0.7599403766988038,7,3.57,True,True,True,False,PASS,0.16232,False,1.0,0.15328,False,0.16709,False,0.05461,True
C3,1316_383_865_27,user,25,2,0.1391169365401621,0.1454917030403926,1.0458230799122732,0.9003313768718806,7,3.57,True,True,True,False,PASS,0.17645,False,1.0,0.13912,False,0.18017,False,0.05202,True
C3,1317_865_244_27,model,39,2,0.09546685993198231,0.09341957175181914,0.9785549856607643,0.8851354139089451,7,5.57,True,True,True,False,PASS,0.08244,True,1.0,0.09547,False,0.12875,False,0.18191,False
C3,1317_865_244_27,user,39,2,0.36479103279542413,0.3779301682024392,1.036018252165709,0.6580880839632699,7,5.57,True,True,True,False,PASS,0.07787,True,1.0,0.08179,True,0.10158,True,0.03129,True
C3,1318_456_1048_16,model,36,2,0.021167954599327053,0.02077131288844325,0.9812621616782751,0.9604908487898318,7,5.14,True,True,True,False,PASS,0.11672,False,1.0,0.10726,False,0.09858,False,0.04589,False
C3,1318_456_1048_16,user,36,2,0.2043431042955449,0.18732317668686738,0.9167090679797968,0.7293858912929294,7,5.14,True,True,True,False,PASS,0.12413,True,1.0,0.14777,True,0.12491,True,0.1497,True
C3,1319_252_740_36,model,31,2,0.3008442843264955,0.2748684238982323,0.9136567926280675,0.6387883687298352,7,4.43,True,True,True,False,PASS,0.1486,True,1.0,0.191,True,0.16497,True,0.27872,True
C3,1319_252_740_36,user,31,2,0.016238645727294176,0.015716308918640398,0.9678337210241722,0.9521174121055318,8,3.88,True,True,True,False,PASS,0.13739,False,1.0,0.15986,False,0.16581,False,0.33405,False
C3,131_533_915_53,model,35,2,0.08210831045010511,0.0732775003525512,0.8924492533198556,0.8191717529673044,8,4.38,True,True,True,False,PASS,0.14748,False,1.0,0.15441,False,0.12213,False,0.14495,False
C3,131_533_915_53,user,35,2,-0.011769278259758998,-0.011794811079496759,1.002169446517809,1.0139642575973058,8,4.38,True,True,True,False,PASS,0.11367,False,1.0,0.11427,False,0.11933,False,0.09123,False
C3,1320_735_382_27,model,32,2,0.16552293551186414,0.15538680568184005,0.9387629889557053,0.7833761832738653,7,4.57,True,True,True,False,PASS,0.14757,True,1.0,0.18178,False,0.15589,True,0.14757,True
C3,1320_735_382_27,user,32,2,0.06386944383128497,0.05110738157109529,0.8001851668866659,0.7490777853155706,7,4.57,True,True,True,False,PASS,0.19506,False,1.0,0.19302,False,0.20726,False,0.16445,False
